Name,Year
Sebastian Randel,2011
Alan H. Gnauck,2011
C. Bolle,2011
R.-J. Essiambre,2011
Peter J. Winzer,2011
Daniel Peckham,2011
Alan McCurdy,2011
Robert Lingle,2011
Robert Griffin,2002
R.I. Johnstone,2002
Rodney Walker,2002
John L. Hall,2002
S.D. Wadsworth,2002
K. Berry,2002
A. A. Carter,2002
MJ Michael Wale,2002
Jerry Hughes,2002
P.A. Jerram,2002
Nicholas R. Parsons,2002
Kei Sugihara,2013
Yoshihiro Miyata,2013
Takashi Sugihara,2013
Keishi Kubo,2013
Hiroyuki Yoshida,2013
Wataru Matsumoto,2013
Takashi Mizuochi,2013
Toshiki Tanaka,2014
Masato Nishihara,2014
Tomoo Takahara,2014
Weizhen Yan,2014
Lei Li,2014
Zhenning Tao,2014
Manabu Matsuda,2014
Kazumasa Takabayashi,2014
Jens C. Rasmussen,2014
Jun Sakaguchi,2015
Werner Klaus,2015
J.-M. Delgado Mendinueta,2015
Benjamin J. Puttnam,2015
R. Luis,2015
Yohinari Awaji,2015
Naoya Wada,2015
T. Hayashi,2015
Toru Nakanishi,2015
Tomo-Hiko Watanabe,2015
Yasuo Kokubun,2015
T Takahata,2015
T. Kobayashi,2015
D. McGhan,2005
Charles Laperle,2005
A. Savehenko,2005
Chuandong Li,2005
G. Mak,2005
Maurice O'Sullivan,2005
Amin Vahdat,2011
Hong Liu,2011
Xiaoxue Zhao,2011
Chris A. Johnson,2011
Henning Bulow,1999
W. Baumert,1999
Harald Schmuck,1999
F. Mohr,1999
Timothy J. Schulz,1999
Franko Küppers,1999
Werner Weiershausen,1999
Koji Igarashi,2015
Daiki Souma,2015
Yuta Wakayama,2015
Koki Takeshima,2015
Yu Kawaguchi,2015
Takehiro Tsuritani,2015
Ramon Casellas,2015
Masatoshi Suzuki,2015
Pierluigi Poggiolini,2013
Peter J. Winzer,2013
Andrea Carena,2013
Roberto Cigliutti,2013
Vittorio Curri,2013
Fabrizio Forghieri,2013
R. Pastorelli,2013
Stefano Piciaccia,2013
Jelena Vucic,2011
Christoph Kottke,2011
Kai Habel,2011
Klaus-Dieter Langer,2011
Takayuki Mizuno,2014
Takayuki Kobayashi,2014
Hidehiko Takara,2014
Akihide Sano,2014
Hiroto Kawakami,2014
Tadao Nakagawa,2014
Yutaka Miyamoto,2014
Yoshiteru Abe,2014
Takashi Goh,2014
Manabu Oguma,2014
Taiji Sakamoto,2014
Yusuke Sasaki,2014
Itaru Ishida,2014
Katsuhiro Takenaga,2014
Shoichiro Matsuo,2014
Kunimasa Saitoh,2014
Toshio Morioka,2014
K. Takenaga,2011
Yasuhiko Arakawa,2011
Shoichiro Tanigawa,2011
N. Guan,2011
Shoichiro Matsuo,2011
Kunimasa Saitoh,2011
Masanori Koshiba,2011
Konstantinos Christodoulopoulos,2011
Ioannis Tomkos,2011
Emmanouel Varvarigos,2011
Paul F. Henry,1989
R. Ryf,2012
R.-J. Essiambre,2012
Alan H. Gnauck,2012
Sebastian Randel,2012
M. A. Mestre,2012
Christian Schmidt,2012
Peter J. Winzer,2012
R. Delbue,2012
Peter J. Pupalaikis,2012
A. Sureka,2012
T. Hayashi,2012
Toshiki Taru,2012
Takahiko Sasaki,2012
R.T. Bise,2002
Robert S. Windeler,2002
Karen S. Kranz,2002
Charles Kerbage,2002
Benjamin J. Eggleton,2002
Dennis J. Trevor,2002
Sarah D. Dods,2006
Timothy J. Anderson,2006
Jun Sakaguchi,2012
Benjamin J. Puttnam,2012
Werner Klaus,2012
Yoshinari Awaji,2012
Naoya Wada,2012
Atsushi Kanno,2012
Tetsuya Kawanishi,2012
Katsunori Imamura,2012
Harumi Inaba,2012
Kazunori Mukasa,2012
Ryuichi Sugizaki,2012
T. Kobayashi,2012
Masayuki Watanabe,2012
Christina Politi,2012
V. Anagnostopoulos,2012
Chris Matrakidis,2012
A. Stavdas,2012
Andrew Lord,2012
Victor Lopez,2012
Juan Fernandez-Palacios,2012
Daniel Francis,2001
S.P. Dijaili,2001
J.D. Walker,2001
Fangming Wu,2013
Chun-Ting Lin,2013
Chia-Chien Wei,2013
Cheng-Wei Chen,2013
Zhenyu Chen,2013
Hou-Tzu Huang,2013
Gangxiang Shen,2011
Han-Qing Yu,2011
Christoph Lange,2009
Andreas Gladisch,2009
Daniel M. Kuchta,2014
Alexander V. Rylyakov,2014
Clint L. Schow,2014
Jonathan E. Proesel,2014
Christian W. Baks,2014
Petter Westbergh,2014
Johan S. Gustavsson,2014
Anders Larsson,2014
Alan F. Benner,2012
Harald Haas,2015
R. Ryf,2001
Jung-Hyun Kim,2001
John P. Hickey,2001
Alan H. Gnauck,2001
Daniel B. Carr,2001
Flavio Pardo,2001
C. Bolle,2001
R. A. Frahm,2001
Nagesh R. Basavanhally,2001
C. Yoh,2001
D.A. Ramsey,2001
Robert Albert Boie,2001
R.P. George,2001
J. K. Kraus,2001
C.P. Lichtenwalner,2001
R. Papazian,2001
James C. Gates,2001
Herbert Shea,2001
A. Gasparyan,2001
V. Muratov,2001
J.E. Griffith,2001
J. A. Prybyla,2001
Suresh Kumar Goyal,2001
C Michael White,2001
Ming-Chang Lin,2001
R. R. Ruel,2001
Casimir R. Nijander,2001
S. Arney,2001
David T. Neilson,2001
D. Timothy Bishop,2001
Paul Kolodner,2001
Stanley Pau,2001
Carl J. Nuzman,2001
A. Weis,2001
B. V. K. Vijaya Kumar,2001
Daniel Francis Lieuwen,2001
Vladimir A. Aksyuk,2001
Dennis S. Greywall,2001
T. Randall Lee,2001
H. Tom Soh,2001
William M. Mansfield,2001
S. Jin,2001
W. P. Lai,2001
H.A. Huggins,2001
D. Barr,2001
R. Cirelli,2001
Gregory R. Bogart,2001
K. Teffeau,2001
R. Vella,2001
Hareesh Mavoori,2001
Arthur P. Ramirez,2001
N.A. Ciampa,2001
F.P. Klemens,2001
Mark Morris,2001
T. Boone,2001
J. B. Liu,2001
J. Rosamilia,2001
Clinton Randy Giles,2001
Sander L. Jansen,2007
Ramon Casellas,2007
Noriyuki Takeda,2007
Hideaki Tanaka,2007
Yoshimichi Amma,2015
Y. Sasaki,2015
K. Takenaga,2015
Shoichiro Matsuo,2015
Jiajing Tu,2015
Kunimasa Saitoh,2015
Masanori Koshiba,2015
Toshio Morioka,2015
Yutaka Miyamoto,2015
Yawei Yin,2013
Mingyang Zhang,2013
Zuqing Zhu,2013
S. J. B. Yoo,2013
Akira Sano,2010
Hiroji Masuda,2010
T. Kobayashi,2010
M. Fujiwara,2010
Koki Horikoshi,2010
Eric M. Yoshida,2010
Yutaka Miyamoto,2010
Masaaki Matsui,2010
Masako Mizoguchi,2010
Hiromichi Yamazaki,2010
Y. Sakamaki,2010
Hiromasa Ishii,2010
A. Dwivedi,2000
Richard E. Wagner,2000
Ankitkumar N. Patel,2011
Philip N. Ji,2011
Jason P. Jue,2011
Ting Wang,2011
Hong Po,1989
Elias Snitzer,1989
Richard P. Tumminelli,1989
Luis A. Zenteno,1989
Farhad Hakimi,1989
N. M. Cho,1989
T. Haw,1989
Rujian Lin,2008
Seung-Hyun Cho,2014
Heuk Park,2014
Hwan Seok Chung,2014
Kyeong Hwan Doo,2014
Sang-Soo Lee,2014
Jong-Ho Lee,2014
Stephan Pachnicke,2008
T Paschenda,2008
Peter M. Krummrich,2008
Peter Roorda,2008
Brandon C. Collings,2008
S. Iano,1979
Takafumi Sato,1979
Shintaro Sentsui,1979
T. Kuroha,1979
Yukitoshi Nishimura,1979
Henning Bulow,2002
Sylvia Smolorz,2011
Erich Gottwald,2011
Harald Rohde,2011
David Smith,2011
Alistair James Poustie,2011
Nobuo Sugimoto,2004
Toshio Nagashima,2004
T. Hasegawa,2004
Shinji Ohara,2004
K. Taira,2004
Kazuro Kikuchi,2004
Deyuan Chang,2011
Fan Yu,2011
Zhiyu Xiao,2011
Yan Li,2011
Nebojsa Stojanovic,2011
Changsong Xie,2011
Xiaozhong Shi,2011
Xiaogeng Xu,2011
Qianjin Xiong,2011
Alan F. Benner,2010
Daniel M. Kuchta,2010
Petar Pepeljugoski,2010
Russell A. Budd,2010
Gareth G. Hougham,2010
Benjamin V. Fasano,2010
Kenneth C. Marston,2010
Harry H. Bagheri,2010
Edward J. Seminaro,2010
Hui Xu,2010
David J. K. Meadowcroft,2010
Mitchell W. Fields,2010
Larry McColloch,2010
Michael Robinson,2010
Frederick W. Miller,2010
Ronald T. Kaneshiro,2010
Russell Granger,2010
Darrell R. Childers,2010
Eric Childers,2010
Alexandre Gerber,2011
Robert Doverspike,2011
A. Budman,1992
Elliot G. Eichen,1992
J. Schlafer,1992
Robert B. Olshansky,1992
F.J. McAleavey,1992
Luca Barletta,2017
Alessandro Giusti,2017
Cristina Rottondi,2017
Massimo Tornatore,2017
T. Kobayashi,2017
Masafumi Nakamura,2017
Fukutaro Hamaoka,2017
Kentaro Shibahara,2017
Tsunefumi Mizuno,2017
Akira Sano,2017
Hirokane Kawakami,2017
Isoda Akira,2017
Munehiko Nagatani,2017
Hiromichi Yamazaki,2017
Yutaka Miyamoto,2017
Yoshimichi Amma,2017
Y. Sasaki,2017
K. Takenaga,2017
Kazuhiko Aikawa,2017
Kunimasa Saitoh,2017
Yongmin Jung,2017
David J. Richardson,2017
Klaus Pulverer,2017
Marc Bohn,2017
Md. Nooruzzaman,2017
Toshio Morioka,2017
Yoshihiro Emori,1999
Shu Namiki,1999
Roel Baets,2016
Ananth Subramanian,2016
Stéphane Clemmen,2016
Bart Kuyken,2016
Peter Bienstman,2016
Nicolas Le Thomas,2016
Gunther Roelkens,2016
Dries Van Thourhout,2016
Philippe Helin,2016
Simone Severi,2016
Chongjin Xie,2015
Po Dong,2015
Sebastian Randel,2015
Dario Pilori,2015
Peter J. Winzer,2015
Silvia Spiga,2015
Benjamin Kögel,2015
Christian Neumeyr,2015
Markus-Christian Amann,2015
Steve Frisken,2011
Glenn Baxter,2011
Dmitri Abakoumov,2011
Hao Zhou,2011
Ian C. Clarke,2011
Simon Poole,2011
Saurav Das,2011
Ali Reza Sharafat,2011
Guru Parulkar,2011
Nick McKeown,2011
Alan H. Gnauck,1996
Andrew R. Chraplyvy,1996
R. W. Thach,1996
John Lehrer Zyskind,1996
J.W. Sulhoff,1996
A.J. Lucero,1996
Yuhan Sun,1996
Robert M. Jopson,1996
Fabrizio Forghieri,1996
R.M. Derosier,1996
C. Roland Wolf,1996
A. R. McCormick,1996
F. Roy,1999
Carlotta Francia,1999
F. Bruyère,1999
Denis Penninckx,1999
Christian Häger,2018
Henry D. Pfister,2018
Hiroaki Sanjoh,2002
Eiichi Yamada,2002
Yuzo Yoshikuni,2002
Ian Phillips,2014
Mingming Tan,2014
Marc Stephens,2014
Mary C. McCarthy,2014
Elias Giacoumidis,2014
S. Sygletos,2014
Pawel Rosa,2014
Simon J. Fabbri,2014
Son Thai Le,2014
Thavamaran Kanesan,2014
Sergei K. Turitsyn,2014
Nick Doran,2014
Paul Harper,2014
Andrew D. Ellis,2014
Weizhen Yan,2013
Takaaki Tanaka,2013
Bo Liu,2013
Masahiro Nishihara,2013
Lei Li,2013
Tomoo Takahara,2013
Zhenning Tao,2013
J. O. Rasmussen,2013
Tomislav Drenski,2013
Jose A. Lazaro,2008
J. Prat,2008
Philippe Chanclou,2008
G. M. Tosi Beleffi,2008
Antônio Lúcio Teixeira,2008
Ioannis Tomkos,2008
Risto Soila,2008
V Koratzinos,2008
Richard K. Barry,1997
Suresh Subramaniam,1997
Shahin Shahkarami,2018
Francesco Musumeci,2018
Filippo Cugini,2018
Massimo Tornatore,2018
Sebastien Bigo,2001
Yann Frignac,2001
Gabriel Charlet,2001
Wilfried Idler,2001
S. Borne,2001
H. Gross,2001
Roman Dischler,2001
W. Poehlmann,2001
Phuoc T. Tran,2001
Christian Simonneau,2001
Dominique Bayart,2001
Gustav Dr. Veith,2001
Amaury Jourdan,2001
Jean-Pierre Hamaide,2001
Fred Buchali,2001
S. Lanne,2001
J.-P. Thiery,2001
W. Baumert,2001
Henning Bulow,2001
J. Gripp,2010
Jesse E. Simsarian,2010
J. D. LeGrange,2010
Pietro N. Bernasconi,2010
David T. Neilson,2010
Peter M. Krummrich,2005
E. E. Schmidt,2005
Werner Weiershausen,2005
Arnold Mattheus,2005
Yiran Ma,2009
Han-Qing Yu,2009
Yan Tang,2009
Simin Chen,2009
William Shieh,2009
Vinesh Gudla,2010
Saurav Das,2010
Anujit Shastri,2010
Guru Parulkar,2010
Nick McKeown,2010
Leonid G. Kazovsky,2010
Shinji Yamashita,2010
Bartlomiej Kozicki,2010
Hidehiko Takara,2010
Yoshiaki Sone,2010
Atsushi Watanabe,2010
Masahiko Jinno,2010
Ivan B. Djordjevic,2010
Hussam G. Batshon,2010
Lei Xu,2010
Ting Wang,2010
Jonathan E. Proesel,2013
Byounghoon Lee,2013
Christian W. Baks,2013
Clint L. Schow,2013
John Mcnicol,2005
Panos M. Pardalos,2005
Keith J. Roberts,2005
Adrien Comeau,2005
D. McGhan,2005
Leo Strawczynski,2005
Karsten Schuh,2017
Fred Buchali,2017
Wilfried Idler,2017
Tobias A. Eriksson,2017
Laurent Schmalen,2017
Wolfgang Templ,2017
Lars Altenhain,2017
Ulrich Dumler,2017
Roland M. Schmid,2017
Michael Moller,2017
Klaus M. Engenhardt,2017
Akira Sano,2012
T. Kobayashi,2012
Syusuke Yamanaka,2012
Akio Matsuura,2012
Hirokane Kawakami,2012
Yutaka Miyamoto,2012
Kazuaki Ishihara,2012
Hiroji Masuda,2012
Xiaosong Yu,2012
Jie Zhang,2012
Yongli Zhao,2012
Tiantian Peng,2012
Yun Bai,2012
Dang-Jiang Wang,2012
Xuefeng Lin,2012
Saurav Das,2011
Yiannis Yiakoumis,2011
Guru Parulkar,2011
Nick McKeown,2011
Preeti Singh,2011
Daniel Getachew,2011
Premal Dinesh Desai,2011
Roman Dischler,2009
Fred Buchali,2009
Omar Ait Sab,2000
Vincent Lemaire,2000
Ian Juso Dedic,2010
Alan H. Gnauck,2007
Gabriel Charlet,2007
Patrice Tran,2007
Peter J. Winzer,2007
Christopher Richard Doerr,2007
Joe Centanni,2007
Ellsworth Burrows,2007
Tetsuya Kawanishi,2007
Takahide Sakamoto,2007
Kaoru Higuma,2007
Zhaoming Zhu,2006
Andrew Dawes,2006
Daniel J. Gauthier,2006
Lin Zhang,2006
Alan E. Willner,2006
Rodney S. Tucker,2008
G. Hu,2003
Klaus Dolzer,2003
Christoph M. Gauger,2003
Dayou Qian,2008
Junqiang Hu,2008
Philip N. Ji,2008
Ting Wang,2008
Milorad Cvijetic,2008
Jing Cai,2017
Hussam G. Batshon,2017
M. Mazurczyk,2017
Oleg V. Sinkin,2017
Dayong Wang,2017
Milen Paskov,2017
W.W. Patterson,2017
C. R. Davidson,2017
Patrick William Michael Corbett,2017
G. Wolter,2017
Timothy E. Hammon,2017
Maxim Bolshtyansky,2017
D. G. Foursa,2017
A.N. Pilipetskii,2017
X. R. Chen,2017
Cristian Antonelli,2017
Sethumadhavan Chandrasekhar,2017
G. Raybon,2017
Jeffrey H. Sinsky,2017
Antonio Mecozzi,2017
Mark Shtaif,2017
Peter J. Winzer,2017
Georg Rademacher,2020
Benjamin J. Puttnam,2020
Ruben S. Luis,2020
Jun Sakaguchi,2020
Werner Klaus,2020
Tobias A. Eriksson,2020
Yoshinari Awaji,2020
Tetsuya Hayashi,2020
Takuji Nagashima,2020
Tetsuya Nakanishi,2020
Toshiki Taru,2020
Taketoshi Takahata,2020
T. Kobayashi,2020
Hideaki Furukawa,2020
Naoya Wada,2020
Salsi,2011
Koebele,2011
Sperti,2011
Tran,2011
Brindel,2011
Mardoyan,2011
Bigo,2011
Boutin,2011
Verluise,2011
Sillard,2011
Astruc,2011
Provost,2011
Cerou,2011
Charlet,2011
Petar Pepeljugoski,2010
Jeffrey A. Kash,2010
Fuad E. Doany,2010
Daniel M. Kuchta,2010
Laurent Schares,2010
Clint L. Schow,2010
Marc A. Taubenblatt,2010
Bert Jan Offrein,2010
Alan F. Benner,2010
James W. McNicol,2005
Maurice O'Sullivan,2005
Keith J. Roberts,2005
A. Comeau,2005
D. McGhan,2005
Leo Strawczynski,2005
T. Sakamoto,2016
Toshiaki Matsui,2016
Kunimasa Saitoh,2016
S. Saitoh,2016
K. Takenaga,2016
Tsunefumi Mizuno,2016
Yuusuke Abe,2016
Kentaro Shibahara,2016
Yuki Tobita,2016
Shoichiro Matsuo,2016
Kazuhiko Aikawa,2016
Shinichi Aozasa,2016
Kazuo Nakajima,2016
Yutaka Miyamoto,2016
Ljubisa Tancevski,1999
An Ge,1999
Gerardo Castanon,1999
Lakshman S. Tamil,1999
P. Sebos,2001
J. T. Yates,2001
Gisli Hjalmtysson,2001
Albert Greenberg,2001
Zhongqi Pan,2001
Q Qingliang Yu,2001
Yuehong Xie,2001
S.A. Havstad,2001
Alan E. Willner,2001
Dmitry Starodubov,2001
Jack Feinberg,2001
Xu Shao,2012
Yong-Kee Yeo,2012
Zhaowen Xu,2012
Xiaofei Cheng,2012
Luying Zhou,2012
Jelena Vucic,2010
Christoph Kottke,2010
Stefan Nerreter,2010
Kai Habel,2010
Andreas Buttner,2010
Klaus-Dieter Langer,2010
Joachim W. Walewski,2010
Jun Sakaguchi,2011
Yoshinari Awaji,2011
Naoya Wada,2011
Atsushi Kanno,2011
Tetsuya Kawanishi,2011
Tetsuya Hayashi,2011
Toshiki Taru,2011
T. Kobayashi,2011
Masayuki Watanabe,2011
Takehiro Tsuritani,2008
Masanori Miyazawa,2008
Shuntaro Kashihara,2008
Tomohiro Otani,2008
Henning Bulow,1999
S. H. Kim,2003
Steven S. Lumetta,2003
Lei Li,2011
Zhenning Tao,2011
Liang Dou,2011
Weizhen Yan,2011
Shoichiro Oda,2011
Takahito Tanimura,2011
Takeshi Hoshida,2011
Jens C. Rasmussen,2011
Vinod M. Vokkarane,2002
Jason P. Jue,2002
David T. Neilson,2000
Vladimir A. Aksyuk,2000
S. Arney,2000
Nagesh R. Basavanhally,2000
K. B. Bhalla,2000
D. Timothy Bishop,2000
B.A. Boie,2000
C. Bolle,2000
James C. Gates,2000
Alice B. Gottlieb,2000
John P. Hickey,2000
N. Jackman,2000
Paul Kolodner,2000
Steven K. Korotky,2000
B. Mikkelsen,2000
Flavio Pardo,2000
G. Raybon,2000
R. R. Ruel,2000
R.E. Scotti,2000
T.W. van Blarcum,2000
Lei Zhang,2000
Clinton Randy Giles,2000
Henning Bulow,2001
G. Thielecke,2001
G. Raybon,2002
Yan-Kuin Su,2002
Juerg Leuthold,2002
R.-J. Essiambre,2002
Tsing-Hua Her,2002
C. Joergensen,2002
Paul Steinvurzel,2002
K.D.K. Feder,2002
Wei Zheng,2010
Yaohui Jin,2010
Weiqiang Sun,2010
Wei Guo,2010
Weisheng Hu,2010
Y. W. Liu,2006
Eduward Tangdiongga,2006
Z. B. Li,2006
H. de Waardt,2006
A.M.J. Koonen,2006
GD Giok-Djan Khoe,2006
H.J.S. Dorren,2006
Xuewen Shu,2006
Ian Bennion,2006
J.-L Auge,2013
Yuanqiu Luo,2006
Ting Wang,2006
S. Weinstein,2006
Milorad Cvijetic,2006
Xu Wang,2005
Naoya Wada,2005
Teruhiko Hamanaka,2005
Joji Kitayama,2005
Akihiko Nishiki,2005
Sze Yun Set,2003
Hiroyuki Yaguchi,2003
Y. Tanaka,2003
M. Jablonski,2003
Yuzuru Sakakibara,2003
Aleksey Rozhin,2003
Madoka Tokumoto,2003
Hiromichi Kataura,2003
Y. Achiba,2003
Kazuro Kikuchi,2003
Brent E. Little,2003
Tymon Barwicz,2015
Alexander Janta-Polczynski,2015
Marwan H. Khater,2015
Yan Thibodeau,2015
Robert A. Leidy,2015
Jeffrey C. Maling,2015
Stephan L. Martel,2015
Sebastian Engelmann,2015
Jason S. Orcutt,2015
Paul Fortier,2015
William H. Green,2015
Dimitra Simeonidou,2013
Reza Nejabati,2013
Mayur Channegowda,2013
Nobuhiro Fujimoto,2013
H. Mochizuki,2013
Thomas Pfeiffer,2015
Tsunefumi Mizuno,2016
Kentaro Shibahara,2016
H. Ono,2016
Yuusuke Abe,2016
Yutaka Miyamoto,2016
Feng Ye,2016
Toshio Morioka,2016
Y. Sasaki,2016
Yoshimichi Amma,2016
K. Takenaga,2016
Shoichiro Matsuo,2016
Kazuhiko Aikawa,2016
Kunimasa Saitoh,2016
Yongmin Jung,2016
David J. Richardson,2016
Klaus Pulverer,2016
Marcel Bohn,2016
M. Yamada,2016
Nabil Sahri,2001
Dany Prieto,2001
S. Silvestre,2001
D. Keller,2001
F. Pommerau,2001
Monique Renaud,2001
Olivia Rofidal,2001
Arnaud Dupas,2001
Francois Dorgeuille,2001
Dominique Chiaroni,2001
Jingzhou Zhao,2010
Andrew D. Ellis,2010
Shing-Wa Wong,2010
She-Hwa Yen,2010
Pegah Tootoonchi Afshar,2010
Shinji Yamashita,2010
Leonid G. Kazovsky,2010
Yi Zhang,2011
Xiaoping Zheng,2011
Qing-Shan Li,2011
Nan Hua,2011
Yanhe Li,2011
Hanyi Zhang,2011
Ori Gerstel,1998
Jan-Olof Wesstrom,2004
Gert Sarlet,2004
S. Hammerfeldt,2004
L. Lundqvist,2004
Peter Szabo,2004
P.-J. Rigole,2004
M. Cavallari,2004
C.R.S. Fludger,2004
P.J. Anslow,2004
K. Takenaga,2010
Shoichiro Tanigawa,2010
N. Guan,2010
Shoichiro Matsuo,2010
Kunimasa Saitoh,2010
Masanori Koshiba,2010
Subir Sarkar,2007
Hong-Hsu Yen,2007
Sudhir Dixit,2007
Biswanath Mukherjee,2007
Ornan Gerstel,2000
Rajiv Ramaswami,2000
W.-K. Wang,2000
Herbert Haunstein,2001
Konrad Sticht,2001
A. Dittrich,2001
Wolfgang Sauer-Greff,2001
Ralph Urbansky,2001
K. Shrikhande,2001
Ian H. White,2001
M.S. Rogge,2001
Fu-Tai An,2001
A. Srivatsa,2001
Evelyn L. Hu,2001
Scott S.-H. Yam,2001
Leonid G. Kazovsky,2001
Gregory T. Jasion,2020
T. Douglas Bradley,2020
Kerrianne Harrington,2020
Hesham Sakr,2020
Yong Chen,2020
Eric Numkam Fokoua,2020
Ian Davidson,2020
Anna Taranta,2020
John P. Hayes,2020
David J. Richardson,2020
Francesco Poletti,2020
Chung-Ming Ou,2002
Biswanath Mukherjee,2002
H. L. Zang,2002
Alan H. Gnauck,2003
Shuntaro Watanabe,2003
Fumio Futami,2003
Ryou Okabe,2003
Y. Takita,2003
S. Ferber,2003
Reinhold Ludwig,2003
Colja Schubert,2003
Christian Schmidt,2003
Hannsjoerg Artur Weber,2003
Sebastian Randel,2014
Dario Pilori,2014
Stephen Corteselli,2014
Gregory Raybon,2014
Andrew Adamiecki,2014
Alan H. Gnauck,2014
Sethumadhavan Chandrasekhar,2014
Peter J. Winzer,2014
Lars Altenhain,2014
Anna Bielik,2014
Roland M. Schmid,2014
Lei Zhang,2015
Qiang Zhang,2015
Tianjian Zuo,2015
Enbo Zhou,2015
Gordon G. Liu,2015
Xiaogeng Xu,2015
Robert J. Manning,2006
Xiao-Qing Yang,2006
R. C. Webb,2006
R. Giller,2006
Fatima C. Garcia Gunning,2006
Andrew D. Ellis,2006
Novid Beheshti,2006
Yashar Ganjali,2006
R. Rajaduray,2006
Daniel J. Blumenthal,2006
Nick McKeown,2006
Henning Bulow,2009
Lei Li,2008
Zhenning Tao,2008
Shoichiro Oda,2008
Takeshi Hoshida,2008
Jens C. Rasmussen,2008
A.V. Turukhin,2016
Oleg V. Sinkin,2016
Hussam G. Batshon,2016
H. Y. Zhang,2016
Yuhan Sun,2016
M. Mazurczyk,2016
C. R. Davidson,2016
Jing Cai,2016
Maxim Bolshtyansky,2016
D. G. Foursa,2016
A.N. Pilipetskii,2016
Robert Doverspike,1999
Gokhan Sahin,1999
J. Strand,1999
R.W. Tkach,1999
Jingchi Cheng,2019
