Name,Year,Gender
Hermann Massler,1996,M
Jan Rudiger,1996,M
Hitoshi Ishida,2004,F
Kiyomichi Araki,2004,F
Jan Verspecht,1995,M
P. Debie,1995,F
Alain Barel,1995,M
Luc Martens,1995,M
A. Podell,1970,F
Arthur A. Oliner,1986,F
K. S. Lee,1986,M
S.L. March,1982,M
Dominic Deslandes,2001,M
Ke Wu,2001,M
Hideaki Ishida,2004,F
Kiyomichi Araki,2004,F
Shilpa Talwar,2014,F
Debabani Choudhury,2014,M
Konstantinos Dimou,2014,M
Ehsan Aryafar,2014,M
Boyd Bangerter,2014,M
Kenneth A. Stewart,2014,M
M. Makimoto,1980,M
S. Yamashita,1980,F
Joseph Staudinger,2000,M
Benjamin R. Gilsdorf,2000,M
David A. Newman,2000,M
Greg Norris,2000,M
G. Sadowniczak,2000,M
Robert B. Sherman,2000,M
T. Quach,2000,M
Y.C. Shih,1988,M
T.-N. Ton,1988,M
L.Q. Bui,1988,M
Vladimir Aparin,1999,M
Charles J. Persico,1999,M
William L. Bishop,1987,M
K. McKinney,1987,M
R.J. Mattauch,1987,M
Thomas W. Crowe,1987,M
G. Green,1987,M
T. Van Den Broeck,1994,M
Jan Verspecht,1994,M
M. Kirschning,1983,F
R.H. Jansen,1983,M
N.H.L. Koster,1983,M
Wonbin Hong,2014,M
Kwanghun Baek,2014,M
Young-Ju Lee,2014,F
Youngsoo Kim,2014,F
Douglas R. Jachowski,2005,M
S.J. Parisi,1989,F
M. Makimoto,1986,M
Misuzu Sagawa,1986,F
Alirio Boaventura,2011,M
Nuno Borges Carvalho,2011,M
Ronny Hadani,2017,F
Shlomo Selim Rakib,2017,M
Andreas F. Molisch,2017,M
Christian Ibars,2017,M
Anton Monk,2017,M
Michail Tsatsanis,2017,M
Jim Delfeld,2017,M
Andrea Goldsmith,2017,F
Robert Calderbank,2017,M
F.H. Raab,2003,M
Neal R. Erickson,1990,M
Dimitrios Peroulis,2001,M
Sidney Pacheco,2001,F
Kamal Sarabandi,2001,F
Linda P. B. Katehi,2001,F
J.J. Schlesak,1988,M
A. Alden,1988,M
Tatsuya Ohno,1988,M
Imad. Jalaly,2005,F
Ian D. Robertson,2005,M
Andrei Grebennikov,2002,M
H. Jaeger,2002,M
W.R. Curtice,1999,M
Jesús Pla,1999,F
D. O. Bridges,1999,M
T. Jake Liang,1999,M
E.E. Shumate,1999,M
Frederick W. Vook,2014,M
Amitava Ghosh,2014,M
Timothy S. Thomas,2014,M
Sidney Pacheco,1998,F
C. N. Nguyen,1998,M
Linda P. B. Katehi,1998,F
Xiaobin Yuan,2005,M
J. K. Hwang,2005,M
David I. Forehand,2005,M
Charles H. Goldsmith,2005,M
Kenji Ohata,2003,F
Kenichi Maruhashi,2003,M
Masaaki Ito,2003,M
Shunji Kishimoto,2003,M
Kazuhiro Ikuina,2003,F
Teruto Hashiguchi,2003,M
Katsunori Ikeda,2003,F
Norio Takahashi,2003,M
John F. Sevic,1998,M
K.L. Burger,1998,M
Michael B. Steer,1998,M
M. Roberton,2003,M
Elliott R. Brown,2003,M
Nihad Dib,1991,M
W.P. Harokopus,1991,M
P.B. Katehi,1991,F
C.C. Ling,1991,M
Gabriel M. Rebeiz,1991,M
Takeji Nishikawa,1987,F
K. Wakino,1987,M
Hitoshi Tamura,1987,F
Hiroshi Tanaka,1987,M
Yoshikazu Ishikawa,1987,F
S. B. Majumder,2003,M
James Lampen,2003,M
R. J. Morrison,2003,M
John Maciel,2003,M
Shunichi Sugawara,1997,M
Y. Maita,1997,F
Koichiro Adachi,1997,M
Kenji Mori,1997,F
Koji Mizuno,1997,M
S. T. Martin,2001,M
B. Nakamura,2001,F
Adrian K. Fung,2001,M
Pete Smith,2001,M
J. Bruston,2001,M
Alain Maestrini,2001,F
F. Maiwald,2001,M
Paul B. Siegel,2001,M
Erich Schlecht,2001,M
Imran Mehdi,2001,M
Ana Collado,2012,M
Apostolos Georgiadis,2012,M
Anthony M. Pavio,1990,M
A. Kikel,1990,F
R.G. Freitag,1992,M
Janet Keyzer,2001,F
J.M. Hinrichs,2001,M
Andre G. Metzger,2001,M
Mitsumasa Iwamoto,2001,M
Ian Galton,2001,M
Peter M. Asbeck,2001,M
Vittorio Rizzoli,1990,M
Antonio Costanzo,1990,M
C. Cecchetti,1990,M
A. Platzker,1990,F
A. Palevsky,1990,F
S. Nash,1990,M
W. Struble,1990,M
Yusuke Tajima,1990,M
A. Riddle,1988,F
Johannes Benedikt,2000,M
R. Gaddi,2000,M
Paul J. Tasker,2000,M
Michael J. Goss,2000,M
Mehdi Karbalaye Zadeh,2000,F
Fuqiang Wang,2005,M
Donald F. Kimball,2005,M
Jürgen Popp,2005,M
Aidong Yang,2005,M
Donald Y.C. Lie,2005,M
Peter M. Asbeck,2005,M
Lawrence E. Larson,2005,M
Walid A. Atia,1998,F
Kawthar A. Zaki,1998,F
A.E. Atia,1998,F
Tsuneo Tokumitsu,1990,M
Takeshi Hiraoka,1990,F
H. Nakamoto,1990,M
T. Takenaka,1990,F
Lei Zhu,2000,F
Huizheng Bu,2000,M
Ke Wu,2000,M
Koen Buisman,2005,M
L.C.N. de Vreede,2005,M
Lawrence E. Larson,2005,M
Marco Spirito,2005,M
A. Akhnoukh,2005,F
T.L.M. Scholtes,2005,M
Lis K. Nanver,2005,M
F.C. de Ronde,1970,M
I-Hsiang Lin,2003,F
Christophe Caloz,2003,M
Tatsuo Itoh,2003,M
Binh Thai Pham,2013,M
Anh-Vu Pham,2013,M
A. N. Zhu,2003,F
M. Wren,2003,M
Thomas J. Brazil,2003,M
Timo Jaeschke,2013,M
Christian Bredendiek,2013,M
Nils Pohl,2013,M
Giampiero Gerini,1998,F
Marco Guglielmi,1998,M
David A. Williams,2003,M
C. H. Wang,2003,M
Uwe Arz,2003,M
S.E. Krakiwsky,2004,M
L.E. Turner,2004,M
Michal Okoniewski,2004,F
Hidenori Kobayashi,2001,M
J.M. Hinrichs,2001,M
Peter M. Asbeck,2001,M
Rich Fletcher,2009,M
Jing Han,2009,M
Wolfgang Heinrich,1998,M
A. Jentzsch,1998,F
Gert Baumann,1998,M
Mina Danesh,1998,F
Jonathan Long,1998,M
R.A. Hadaway,1998,F
David L. Harame,1998,M
M. Schussler,2004,M
J. Freese,2004,M
R. Jakoby,2004,M
Shunichi Sugawara,1998,M
Yuki Maita,1998,F
Koichiro Adachi,1998,M
Kenji Mori,1998,F
Koji Mizuno,1998,M
T.J. Ellis,1996,M
Gabriel M. Rebeiz,1996,M
Zhiyong Liu,2004,F
R. Forse,2004,M
Dana M. Chase,2004,F
Robert A. York,2004,M
M.C. Tsai,1993,M
Michael Dydyk,1990,M
Nuno Borges Carvalho,2000,M
Jose C. Pedro,2000,M
Ramon Beltran,2009,M
Frederick H. Raab,2009,M
Arturo Velazquez,2009,M
Robert Aigner,2003,M
J. Kaitila,2003,F
Juha Ellä,2003,F
Lueder Elbrecht,2003,M
Winfried Nessler,2003,M
Martin Handtmann,2003,M
Thomas Herzog,2003,M
Stephan Marksteiner,2003,M
Lei Ding,2013,M
Fernando A. Mujica,2013,F
Zigang Yang,2013,M
Andrew C. Guyette,2005,M
Ian W. Hunter,2005,M
Roger D. Pollard,2005,M
Douglas R. Jachowski,2005,M
Xiaobin Yuan,2004,M
S.V. Cherepko,2004,M
J. K. Hwang,2004,M
Charles H. Goldsmith,2004,M
C. Nordqusit,2004,M
Christopher W. Dyck,2004,M
Hiroshi Hamada,2018,M
Takuya Fujimura,2018,M
Ibrahim Abdo,2018,M
Kenichi Okada,2018,F
Ho-Jin Song,2018,M
Dae-Hyun Kim,2018,F
Hideaki Matsuzaki,2018,M
Hideyuki Nosaka,2018,M
Winfried Bakalski,2002,M
Werner Simburger,2002,M
Hartwig Knapp,2002,M
Hans-Dieter Wohlmuth,2002,M
Arpad L. Scholtz,2002,M
Paul J. Watson,1998,M
K.C. Gupta,1998,M
Roop L. Mahajan,1998,M
Frank Ellinger,2004,M
Thomas Morf,2004,M
Gene Van Buren,2004,F
C. Kromer,2004,M
G. Sialm,2004,M
L. Rodoni,2004,M
Martin L. Schmatz,2004,M
Heinz Jäckel,2004,M
Robert Aigner,2005,M
Ngoc-Hoa Huynh,2005,F
Martin Handtmann,2005,M
Stephan Marksteiner,2005,M
S.S. Ghassemzadeh,2003,M
Vahid Tarokh,2003,M
Inder J. Bahl,1989,M
Dimitrios Peroulis,2000,M
Sidney Pacheco,2000,F
Kamal Sarabandi,2000,F
P.B. Katehi,2000,F
Thomas Kaufmann,2008,M
Christophe Fumeaux,2008,M
Rudiger Vahldieck,2008,M
Yuanxun Ethan Wang,2003,M
Jean-Marie Paillot,1990,F
Jean-Christophe Nallatamby,1990,F
M. Hessane,1990,M
Raymond Quéré,1990,M
Michel Prigent,1990,M
Jean-Luc Rousset,1990,F
Kimitaka Itoh,1991,M
Akira Iida,1991,F
Y. Sasaki,1991,F
Shuji Urasaki,1991,M
Xiaoping Chen,2009,F
Ke Wu,2009,M
Noriaki Kaneda,1999,F
Yongxi Qian,1999,F
Tatsuo Itoh,1999,M
Jianjun Xu,2014,M
Rob Jones,2014,M
Scott A. Harris,2014,M
Troels Nielsen,2014,M
David E. Root,2014,M
K.H.G. Duh,1990,M
P.C. Chao,1990,M
P. Michael Ho,1990,M
A. Tessmer,1990,F
Shuai Liu,1990,M
M.Y. Kao,1990,F
Pete Smith,1990,M
J.M. Ballingall,1990,M
Fei-Ran Yang,1999,F
Yongxi Qian,1999,F
Tatsuo Itoh,1999,M
Edward I. Ackerman,2007,M
Gary E. Betts,2007,F
W.K. Burns,2007,M
Joe C. Campbell,2007,M
Charles H. Cox,2007,M
Ning Duan,2007,M
J.L. Prince,2007,M
M.D. Regan,2007,M
H. Roussell,2007,M
Colin Sheldon,2009,M
Munkyo Seo,2009,F
Eric Torkildson,2009,M
Mark J. W. Rodwell,2009,M
Upamanyu Madhow,2009,M
Dominic Deslandes,2010,M
Xiaoxiong Gu,2017,M
Duixian Liu,2017,M
Christian W. Baks,2017,M
Ola Tageman,2017,M
Bodhisatwa Sadhu,2017,M
Joakim Hallin,2017,M
Leonard Rexberg,2017,M
Alberto Valdes-Garcia,2017,M
A. Platzker,1993,F
W. Struble,1993,M
K.T. Hetzler,1993,M
Jose E. Rayas-Sanchez,2008,M
Vladimir Gutiérrez-Ayala,2008,F
Jung-Chih Chiao,1999,F
Yiton Fu,1999,M
Iao Mak Chio,1999,M
M. DeLisio,1999,M
Lih-Yuan Lin,1999,F
Jeremy B. Muldavin,2001,M
Gabriel M. Rebeiz,2001,M
Wei Chen,2012,M
R. A. Chinga,2012,F
S. Yoshida,2012,F
Jia-Horng Lin,2012,F
Chunhui Chen,2012,F
Wing-Sze Lo,2012,M
Vijay Devabhaktuni,2001,M
Mustapha C. E. Yagoub,2001,M
Qi-Jun Zhang,2001,M
Jaehyok Yi,2000,F
Dong In Kim,2000,M
Myungkyu Park,2000,M
Wonwoo Kang,2000,M
Bumman Kim,2000,M
N.O. Sokal,2000,M
T. Jake Liang,2006,M
S. Hall,2006,M
Howard L. Heck,2006,M
Gary A. Brist,2006,F
William L. Bishop,1990,M
Eckart Meiburg,1990,M
R.J. Mattauch,1990,M
Thomas W. Crowe,1990,M
Louis C. Poli,1990,M
Brandon W. Pillans,2002,M
J. Kleber,2002,M
Charles H. Goldsmith,2002,M
M. Eberly,2002,F
Paul Draxler,2006,M
Sandro Lanfranco,2006,M
Donald F. Kimball,2006,M
Chin Hsia,2006,F
Jihyun Jeong,2006,F
J. van de Sluis,2006,M
Peter M. Asbeck,2006,M
Paul A. Bradley,2001,M
R. Ruby,2001,M
John D. Larson,2001,M
Yury Oshmyansky,2001,F
Domingo A. Figueredo,2001,F
John W. Bandler,2003,M
Qingsha S. Cheng,2003,M
D.H. Gebre-Mariam,2003,F
K. Madsen,2003,M
Frank Pedersen,2003,M
Jacob Søndergaard,2003,M
R.M. Dickinson,1976,M
Tom Dhaene,1995,M
J. Ureel,1995,M
N. Fache,1995,F
D. De Zutter,1995,M
Yanwen Wu,1973,F
F.J. Rosenbaum,1973,M
Sebastien Muller,2004,M
Patrick Scheele,2004,M
C. Weil,2004,M
Michael Wittek,2004,M
Christian Hock,2004,M
Rolf Jakoby,2004,M
Peter Wright,2009,M
J. P. Lees,2009,M
Paul J. Tasker,2009,M
Johannes Benedikt,2009,M
Steve C. Cripps,2009,M
Mohamed H. Bakr,1998,M
John W. Bandler,1998,M
R.M. Biernacki,1998,M
S. J. Chen,1998,M
K. Madsen,1998,M
Richard Hodges,2015,M
Daniel J. Hoppe,2015,M
Matthew J. Radway,2015,M
Nacer Chahat,2015,M
R.B. Stancliff,1979,M
D.B. Poulin,1979,M
M.R. Moazzam,1996,M
C.S. Aitchison,1996,M
Hiroshi Kondoh,1986,M
Katsuya Yamauchi,1996,M
Kenji Mori,1996,F
Masaaki Nakayama,1996,F
Y. Itoh,1996,M
Youji Mitsui,1996,F
Osamu Ishida,1996,F
Mitsumasa Iwamoto,2003,M
David E. Root,2003,M
J.B. Scott,2003,M
A. Cognata,2003,F
Peter M. Asbeck,2003,M
B. Hughes,2003,M
D.C. D'Avanzo,2003,M
A.C. Reyes,1994,F
Samir M. El-Ghazaly,1994,F
S. Dorn,1994,M
Michael Dydyk,1994,M
Dieter K. Schroder,1994,M
Pete Smith,1987,M
P.C. Chao,1987,M
K.H.G. Dub,1987,M
Luke F. Lester,1987,M
Byounghoon Lee,1987,M
J.M. Ballingall,1987,M
Hirokazu Kamoda,2009,F
Toru Iwasaki,2009,M
Jun Tsumochi,2009,F
Takao Kuki,2009,M
Takamaro Kikkawa,2004,F
Toru Maniwa,2004,F
Hidetoshi Hayashi,2004,M
Masahito Kanamura,2004,M
S. Yokokawa,2004,F
Masataka Nishi,2004,M
Nobuo Adachi,2004,F
Masayuki Yokoyama,2004,F
Yukio Tateno,2004,M
Kazukiyo Joshin,2004,M
E. Hammerstad,1981,M
Laurent Dussopt,2002,M
Gabriel M. Rebeiz,2002,M
Feipeng Wang,2004,M
A. Ojo,2004,F
Donald F. Kimball,2004,M
Peter M. Asbeck,2004,M
Lawrence E. Larson,2004,M
Grant Andrew Ellis,2004,M
Jeong-Sun Moon,2004,F
D. F. Wong,2004,M
Miroslav Micovic,2004,M
A. Kurdoghlian,2004,F
Paul Hashimoto,2004,M
Ming Hu,2004,M
J.B. Rizk,2002,M
E. Chaiban,2002,M
Gabriel M. Rebeiz,2002,M
A.A. Oliner,2003,F
J.H. Qureshi,2014,M
W. Sneijers,2014,M
R. Keenan,2014,M
L. C. N. deVreede,2014,M
F. van Rijs,2014,M
James Evan Lange,1969,M
Jose C. Pedro,2003,M
Nuno Borges Carvalho,2003,M
Pedro Lavrador,2003,M
J. Bhattachaijee,2002,M
D. Mukheijee,2002,M
Edward Gebara,2002,M
S. Nuttinck,2002,M
J. Laskar,2002,M
Karsten Thurn,2013,M
Randolf Ebelt,2013,M
Martin Vossiek,2013,M
David A. Williams,2002,M
J. Leckey,2002,M
Paul J. Tasker,2002,M
Cemin Zhang,2006,M
Michael Kuhn,2006,M
Brandon Merkl,2006,M
Mohamed R. Mahfouz,2006,M
Aly E. Fathy,2006,F
H. Fudem,1998,M
E.C. Niehenke,1998,F
Andrei Grebennikov,2000,M
P.S. Blockley,2005,M
D. Gunyan,2005,M
Jonathan B. Scott,2005,M
W.L. Pribble,2002,M
John W. Palmour,2002,M
Scott S. Sheppard,2002,M
R. J. E. Smith,2002,M
Steven W. Allen,2002,M
Thomas Smith,2002,M
Zoltan Ring,2002,M
Joseph John Sumakeris,2002,M
Adam William Saxler,2002,M
J.W. Milligan,2002,M
Vesna Radisic,1997,F
Yongxi Qian,1997,F
Tatsuo Itoh,1997,M
J.D. Fredrick,2002,M
Yuanxun Ethan Wang,2002,M
Seong-Sik Jeon,2002,M
Tatsuo Itoh,2002,M
Tolga Dinc,2015,M
Harish Krishnaswamy,2015,M
Roberto Sorrentino,1984,M
Tatsuo Itoh,1984,M
Atsushi Sanada,2004,F
Koichi Murakami,2004,M
Shigeru Aso,2004,M
Hidetoshi Kubo,2004,M
Ikuo Awai,2004,M
Shigeyuki Chaki,1995,M
S. Aono,1995,M
Naoto Andoh,1995,M
Y. Sasaki,1995,F
N. Tanino,1995,M
Osamu Ishihara,1995,F
D. Adler,1991,M
Robert P. Popovich,1991,M
Erich Schlecht,2001,M
Goutam Chattopadhyay,2001,M
Alain Maestrini,2001,F
Anthony Fung,2001,M
Silvana Martin,2001,F
D. Pukala,2001,F
J. Bruston,2001,M
Imran Mehdi,2001,M
George E. Ponchak,1990,M
Rainee N. Simons,1990,F
William C. Brown,1982,M
J.F. Triner,1982,M
G. I. Zysman,1969,M
D. Varon,1969,M
Edl Schamiloglu,2004,M
Jan Verspecht,2009,M
Jason Horn,2009,M
Loren C. Betts,2009,F
D. Gunyan,2009,M
Roger D. Pollard,2009,M
Chad Gillease,2009,M
David E. Root,2009,M
G.L. Friedsam,1997,M
E.M. Biebl,1997,M
Miroslav Micovic,2010,M
A. Kurdoghlian,2010,F
K. Shinohara,2010,F
Ivan Milosavljevic,2010,M
Shawn D. Burnham,2010,M
Miao Hu,2010,F
Andrea Corrion,2010,M
W.-S. Wong,2010,M
Adele E. Schmitz,2010,F
Paul Hashimoto,2010,M
Peter Willadsen,2010,M
David H. Chow,2010,M
Adrian K. Fung,2010,M
Robert P. Lin,2010,M
Lorene Samoska,2010,F
Pekka Kangaslahti,2010,M
Bjorn Lambrigtsen,2010,M
Paul F. Goldsmith,2010,M
N. Camilleri,1993,F
J. Ribamar Costa,1993,M
David K. Lovelace,1993,M
D. Ngo,1993,M
Kenneth Meade Lakin,1992,M
Christian Fager,2014,M
Xavier Bland,2014,M
Katharina Hausmair,2014,F
Jessica Chani Cahuana,2014,F
Thomas Eriksson,2014,M
R. Ruby,2004,M
Paul A. Bradley,2004,M
David Clark,2004,M
D. Feld,2004,M
T. Jamneala,2004,F
Kun Wang,2004,M
F. van Raay,1992,M
Gunter Kompa,1992,F
R.V. Garver,1971,M
Dimitrios Peroulis,2003,M
Linda P. B. Katehi,2003,F
Joseph A. Hagerty,2001,M
Zoya Popovic,2001,M
Pierre Blondy,2004,F
Aurelian Crunteanu,2004,M
Corinne Champeaux,2004,F
Alain Catherinot,2004,F
Pascal Tristant,2004,M
Olivier Vendier,2004,M
J.L. Cazaux,2004,M
L. Marchand,2004,M
Pekka Kangaslahti,2008,M
D. Pukala,2008,F
Todd Gaier,2008,M
William R. Deal,2008,M
Xiaobing Mei,2008,F
Richard Lai,2008,M
Ross D. Young,2003,M
J. Adam,2003,M
C. Vale,2003,M
T.T. Braggins,2003,M
S.V. Krishnaswamy,2003,M
C.E. Milton,2003,M
D.W. Bever,2003,M
L.G. Chorosinski,2003,F
Li Chen,2003,F
D.E. Crockett,2003,M
Carl B. Freidhoff,2003,M
S.H. Talisa,2003,F
E. Capelle,2003,F
R. Tranchini,2003,F
J.R. Fende,2003,M
Justine Lorthioir,2003,F
A.R. Tories,2003,F
Hiromitsu Uchida,2006,F
Naofumi Yoneda,2006,F
Yoshihiko Konishi,2006,M
Shigeru Makino,2006,M
Slawomir Koziel,2005,M
John W. Bandler,2005,M
Ahmed S.A. Mohamed,2005,M
K. Madsen,2005,M
Rushi Vyas,2012,M
Hiroshi Nishimoto,2012,M
Manos M. Tentzeris,2012,M
Yoshihiro Kawahara,2012,F
Tohru Asami,2012,M
Paul Draxler,2005,M
Junxiong Deng,2005,M
Donald F. Kimball,2005,M
Ian Langmore,2005,M
Peter M. Asbeck,2005,M
Adel B. Abdel-Rahman,2005,M
Ali Ramadan Ali,2005,M
Sachiko Amari,2005,F
Abbas Omar,2005,M
J. J. Ward,2004,M
Erich Schlecht,2004,M
Goutam Chattopadhyay,2004,M
Alain Maestrini,2004,F
James B. Gill,2004,M
F. Maiwald,2004,M
H. H. S. Javadi,2004,M
Imran Mehdi,2004,M
Miroslav Micovic,2012,M
A. Kurdoghlian,2012,F
Alexandros Margomenos,2012,M
David Brown,2012,M
K. Shinohara,2012,F
Shawn D. Burnham,2012,M
Ivan Milosavljevic,2012,M
R. Bowen,2012,M
A. Mark Williams,2012,M
Paul Hashimoto,2012,M
Robert Grabar,2012,M
Christopher C Butler,2012,M
Adele E. Schmitz,2012,F
Peter Willadsen,2012,M
David H. Chow,2012,M
J.O. McSpadden,1994,M
Kee-Joo Chang,1994,M
Chao-Hsiung Tseng,2006,M
Tatsuo Itoh,2006,M
Boaventura,2011,M
Carvalho,2011,M
Uwe Rosenberg,2002,F
Sachiko Amari,2002,F
Steven M. Weinreb,1999,M
Richard Lai,1999,M
Neal R. Erickson,1999,M
Todd Gaier,1999,M
Jeffrey Wielgus,1999,M
Jeremy B. Muldavin,1999,M
Gabriel M. Rebeiz,1999,M
C.P. Hartwig,1968,M
Dominique Masse,1968,M
Robert A. Pucel,1968,M
S.A. Maas,1991,F
Hong-Ming Lee,2004,F
Chung-Rung Chen,2004,M
Chin-Chuan Tsai,2004,M
Chih-Ming Tsai,2004,M
Ji Li,1994,F
Renato G. Bosisio,1994,M
Ke Wu,1994,M
C.W. Pobanz,1995,M
Tatsuo Itoh,1995,M
Pere L. Gilabert,2013,M
Gabriel Montoro,2013,M
David Lopez,2013,M
Nikolaos Bartzoudis,2013,M
Eduard Bertran,2013,M
Miquel Payaro,2013,M
Alain Hourtane,2013,F
Yoshio Kobayashi,1984,M
M. Miura,1984,F
Carlos E. M. Wagner,2006,M
Andreas Stelzer,2006,M
Herbert Jager,2006,M
Jae Yeong Park,2001,M
Y.J. Yee,2001,F
Hyo Suk Nam,2001,F
Jing Bu,2001,M
Mark P. van der Heijden,2009,M
Mustafa Acar,2009,M
Jan S. Vromans,2009,M
Jonathan Hacker,2013,M
Miguel Urteaga,2013,M
Munkyo Seo,2013,F
Anders Skalare,2013,M
Robert P. Lin,2013,M
Tupei Chen,2013,M
Francois Artis,2013,M
David Dubuc,2013,M
Jean-Jacques Fournié,2013,F
Mary Poupot,2013,F
Katia Grenier,2013,F
Larry Yujiri,2006,M
Pierre Blondy,1998,F
April S. Brown,1998,M
D. Crost,1998,M
Gabriel M. Rebeiz,1998,M
Anthony R. Kerr,1977,M
Paul B. Siegel,1977,M
R.J. Mattauch,1977,M
Masaki Tsutsumi,2004,F
Takuya Ueda,2004,M
Nathan O. Sokal,1998,M
Taylor W. Barton,2014,M
Joshua M. Gordonson,2014,M
David J. Perreault,2014,M
Marian Pospieszalski,1993,F
W.J. Lakatosh,1993,M
Richard Lai,1993,M
K. G. Tan,1993,M
D.C. Streit,1993,M
Peilian Liu,1993,F
R.M. Dia,1993,F
J.R. Velebir,1993,M
Herbert Knapp,2003,M
Martin Wurzer,2003,M
Thomas Meister,2003,M
Klaus Aufinger,2003,M
J. J. Bock,2003,M
Sabine Boguth,2003,M
H. Schafer,2003,M
Zhang Cheng Hao,2005,M
Wei Hong,2005,M
Ji Xin Chen,2005,F
Xiao Ping Chen,2005,F
Ke Wu,2005,M
Clifford M. Krowne,1984,M
Mark P. van der Heijden,2011,M
Mustafa Acar,2011,M
Jan S. Vromans,2011,M
David A. Calvillo-Cortes,2011,M
Yu Zhao,2003,M
Mitsumasa Iwamoto,2003,M
Lawrence E. Larson,2003,M
Peter M. Asbeck,2003,M
E.K. Chan,1997,M
Edwin C. Kan,1997,M
Robert W. Dutton,1997,M
Peter M. Pinsky,1997,M
Zhi-Ping Feng,1999,M
Wenge Zhang,1999,F
Bingzhi Su,1999,F
K.F. Harsh,1999,M
K.L. Gupta,1999,M
Victor M. Bright,1999,M
Yen-Jie Lee,1999,F
Erwan Fourn,2003,M
Cédric Quendo,2003,M
Eric Rius,2003,M
Arnaud Pothier,2003,M
Pierre Blondy,2003,F
Corinne Champeaux,2003,F
Jean-Christophe Orlianges,2003,M
Alain Catherinot,2003,F
Gérard Tanné,2003,M
C. Person,2003,M
Fabrice Huret,2003,M
Y. Asano,2001,M
Shinichi Ohshima,2001,M
Toshiyuki Harada,2001,M
Michio Ogawa,2001,M
K. Nishikawa,2001,F
Majid Riaziat,1986,M
I. V. Zubeck,1986,M
S.G. Bandy,1986,M
G. Zdasiuk,1986,M
Brett G.M. Hughes,1992,M
Andrea Ferrero,1992,F
A. Cognata,1992,F
Gert Baumann,1995,M
H. Richter,1995,M
A. Baumgartner,1995,F
D. Ferling,1995,M
R. Heilig,1995,M
D. Hollmann,1995,M
H. Muller,1995,M
H. Nechansky,1995,M
Michael Schlechtweg,1995,M
Margarita Puentes,2011,F
Christian Weiss,2011,M
M. Schussler,2011,M
Rolf Jakoby,2011,M
Tim LaRocca,2008,F
Sai-Wang Tam,2008,M
Daquan Huang,2008,M
Qun Jane Gu,2008,F
Eran Socher,2008,M
William Hant,2008,M
Frank Chang,2008,M
Changzhi Li,2008,F
Jessica Lin,2008,F
K. Wakino,1975,M
Takeji Nishikawa,1975,F
Shinichi Tamura,1975,F
Yoshikazu Ishikawa,1975,F
A. Moussessian,2005,M
Chunhui Chen,2005,F
W. Edelstein,2005,M
S.H. Madsen,2005,M
Paul A. Rosen,2005,F
Bijan Tehrani,2016,M
Benjamin I. Cook,2016,M
Manos M. Tentzeris,2016,M
L.M. Devlin,1990,M
B.J. Minnis,1990,M
E.A. Ash,1970,F
P.M. White,1998,M
G.R. Aiello,2003,M
K. Dustakar,2003,M
Samuel Berkowitz,2003,M
Oscar Azucena,2008,F
Joel A. Kubby,2008,M
Derek Scarbrough,2008,M
C.L. Goldsmith,2008,M
F.E. van Vliet,2004,F
A. de Boer,2004,F
Dale R. Anderson,2001,M
William H. Cantrell,2001,M
Francesco Barbon,2012,M
Gabor Vinci,2012,M
