Name,Year
Robert W. Heath,2004
Charlie Orlenius,2005
P.-S. Kildal,2005
Gregory Poilasne,2005
Aaron Kerkhoff,2004
Hao Ling,2004
Daniel F. Sievenpiper,2005
Joseph S. Colburn,2005
Bernard Fong,2005
John J. Ottusch,2005
John S. Visher,2005
Yongxi Qian,1999
William R. Deal,1999
Noriaki Kaneda,1999
Tatsuo Itoh,1999
J.M. Johnson,1994
Yahya Rahmat-Samii,1994
Masaaki Tanaka,2003
Jae-Hyeuk Jang,2003
Insik Chang,2002
Bomson Lee,2002
H.G. Schantz,2001
L. Wayne Fullerton,2001
Johnna Powell,2004
Anantha P. Chandrakasan,2004
P. V. Anob,2001
Kamla Prasan Ray,2001
Girish Kumar,2001
Giorgi Bit-Babik,2004
C. Di Nallo,2004
Antonio Faraone,2004
Pasi Raumonen,2003
Lauri Sydanheimo,2003
Leena Ukkonen,2003
M. Keskilammi,2003
Markku Kivikoski,2003
Terry H. O'Donnell,2006
Arthur D. Yaghjian,2006
J. A. Evans,1999
M.J. Amunann,1999
Elizabeth Bleszynski,1994
M. Bleszynski,1994
Thomas Jaroszewicz,1994
ZhargCheng Hao,2005
Wei Hong,2005
Hao Li,2005
Hua Zhang,2005
Ke Wu,2005
Aaron Kerkhoff,2003
Hao Ling,2003
Abbas Abbaspour-Tamijani,2002
J.B. Rizk,2002
Gabriel M. Rebeiz,2002
W.E. McKinzie,1997
P. Salonen,2004
Fan Yang,2004
Yahya Rahmat-Samii,2004
Markku Kivikoski,2004
Hossein Mosallaei,2005
Kamal Sarabandi,2005
George V. Eleftheriades,2004
Anthony Grbic,2004
Marco A. Antoniades,2004
C. Lu,1993
Weng Cho Chew,1993
Fan Yang,2001
Yahya Rahmat-Samii,2001
Hao Jing,2008
Yu Wang,2008
J. S. H. Lee,1993
Stan Livingston,1993
Takashi Taniguchi,2003
T. Kobayashi,2003
A. Aminian,2003
Fan Yang,2003
Yahya Rahmat-Samii,2003
S. Tarvas,2000
A. Isohatala,2000
V. Derr,1971
R.T. Cock,1987
C. Christodoulou,1987
K. J. Vinoy,2001
K. A. Jose,2001
Vijay K. Varadan,2001
J.C. Huang,1997
Ronald J. Pogorzelski,1997
Grant Hampson,1999
A.B. Smolders,1999
Aldo Petosa,1996
D.J. Roscoe,1996
Michel Cuhaci,1996
K. S. Lee,1996
Kwai-Man Luk,1996
Kin-Fai Tong,1996
Yuk L. Yung,1996
Tan Huynh,1996
Richard Q. Lee,1997
Janusz Grzyb,2006
Duxian Liu,2006
Ullrich R. Pfeiffer,2006
Brian P. Gaucher,2006
C. Cibin,2004
Pascal Leuchtmann,2004
M. Gimersky,2004
Ruediger Vahldieck,2004
S. Moscibroda,2004
Ozgur Ergul,2004
Levent Gurel,2004
P. Guo,2008
Huey-Ru Chuang,2008
M. Sanad,1995
J. A. Maloney,2000
Morris P. Kesler,2000
L.M. Lust,2000
L.N. Pringle,2000
T.L. Fountain,2000
Peter D. Harms,2000
Glenn S. Smith,2000
Hisamatsu Nakano,1995
I. Oshima,1995
Hiroaki Mimaki,1995
Kentaro Hirose,1995
Junji Yamauchi,1995
Xianming Qing,2003
M.Y.W. Chia,2003
Xuan Hui Wu,2003
H.G. Schantz,2005
Gaetano Marrocco,2002
A. Fonte,2002
F. Bardati,2002
Hyungkuk Yoon,2004
Hyungrak Kim,2004
Kihun Chang,2004
Young Soo Yoon,2004
Young Hwan Kim,2004
Alexander Lin,2005
Hao Ling,2005
Daniel P. Huebner,1978
Seppo Saario,1997
David V. Thiel,1997
J. G. Lu,1997
Steven Gregory O'keefe,1997
G. Burke,1979
Andrew J. Poggio,1979
J. Logan,1979
J. Rockway,1979
M.C. Walden,2005
Francis W. Rowsell,2005
Christian Waldschmidt,2002
J. v. Hagen,2002
Werner Wiesbeck,2002
Shih-Huang Yeh,2002
Kin-Lu Wong,2002
Tsutomu Chiba,1982
Yasuhiro Suzuki,1982
Naoki Miyano,1982
Leena Ukkonen,2004
Daniel W. Engels,2004
Lauri Sydanheimo,2004
Markku Kivikoski,2004
Kelvin Mei,1992
Rafael Pous,1992
Zhenyu Chen,1992
Y. W. Liu,1992
Yuehui Ouyang,2005
E. Karayianni,2005
William J. Chappell,2005
Kamla Prasan Ray,2006
Yogesh Ranga,2006
Robert C. Qiu,2007
Chenming Zhou,2007
Jie Zhang,2007
Nan Guo,2007
W. Sorgel,2003
Christian Waldschmidt,2003
Werner Wiesbeck,2003
Leena Ukkonen,2004
Lauri Sydanheimo,2004
Markku Kivikoski,2004
Tzung-Wern Chiou,2001
Kin-Lu Wong,2001
B. Lindmark,1997
T. Deveze,1992
Luc Beaulieu,1992
W. Tabbara,1992
David M. Pozar,1993
D.H. Schaubert,1993
H. Alroughani,2014
Jonathan Ethier,2014
Deirdre McNamara,2014
Paolo Baccarelli,2004
Paolo Burghignoli,2004
Giacomo Lovat,2004
Simone Paulotto,2004
J. Kiriazi,2003
H. Ghali,2003
H.F. Ragaie,2003
H. Haddara,2003
Elsherbini Adel A,2007
Cemin Zhang,2007
Song Lin,2007
Konstantin V. Getman,2007
Ahmed M. Kamel,2007
Aly E. Fathy,2007
Hadia M. El-Hennawy,2007
Robert A. Scholtz,1998
R.J.-M. Cramer,1998
Moe Z. Win,1998
H.G. Schantz,2007
Kang Li,2001
Chonghu Cheng,2001
Toshiaki Matsui,2001
Masayuki Izutsu,2001
Wan Khairuddin Wan Ali,1998
S.H. Al-Charchafchi,1998
Do-Hoon Kwon,2004
Yong Jin Kim,2004
Ahmed M. Attiya,2004
A. Bayram,2004
Ahmad Safaai-Jazi,2004
Sedki M. Riad,2004
Myung Kyum Kim,2000
Kwonil Kim,2000
Young Jin Suh,2000
Ikmo Park,2000
S. Datthanasombat,2001
Aluizio Prata,2001
L.R. Arnaro,2001
J. A. Harrell,2001
S. Spitz,2001
J. Perret,2001
Muhammad Ramlee Kamarudin,2005
Yuriy I. Nechayev,2005
Peter Hall,2005
Farid Dowla,2004
Faranak Nekoogar,2004
A. Spiridon,2004
Parisa Dehkhoda,2004
Ahad Tavakoli,2004
Ahmed A. Kishk,2002
Rob Maaskant,2007
E. E. M. Woestenburg,2007
James H. Schaffner,2000
Robert Y. Loo,2000
Daniel F. Sievenpiper,2000
Franklin A. Dolezal,2000
Gregory L. Tangonan,2000
Jonathan J. Lynch,2000
J. S. H. Lee,2000
Stan Livingston,2000
R.F.J. Broas,2000
Ming C. Wu,2000
E. Reusens,2007
Wout Joseph,2007
Günter Vermeeren,2007
Luc Martens,2007
Benoît Latré,2007
Ingrid Moerman,2007
Bart Braem,2007
Chris Blondia,2007
Luigi Boccia,2002
Francesca Venneri,2002
Giandomenico Amendola,2002
G. Di Massa,2002
M. Nannetti,2007
Francesco Caminita,2007
Per-Simon Kildal,2007
Ahmad A. Gheethan,2008
Dimitris E. Anagnostou,2008
Yuriy I. Nechayev,2005
Peter Hall,2005
Christos E. Constantinou,2005
Yang Hap,2005
Akram Alomainy,2005
Rostyslav Dubrovka,2005
Clive Parini,2005
Zhan Li,2000
Yahya Rahmat-Samii,2000
Cheng-Jung Lee,2005
Kevin M. K. H. Leong,2005
Tatsuo Itoh,2005
J.W. Mink,1980
Markus Landmann,2004
Achim Richter,2004
Reiner S. Thoma,2004
Eva Antonino-Daviu,2004
Marta Cabedo-Fabres,2004
Miguel Ferrando-Bataller,2004
Jose I. Herranz-Herruzo,2004
Hana Dobsicek Trefna,2008
Mikael Persson,2008
M. Shimizu,1994
D. Davis,1967
O. Digiondomenico,1967
J. Kempic,1967
Nikolay Serafimov,2002
P.-S. Kildal,2002
T. Bolin,2002
Peter H. Siegel,2006
P. de Maagt,2006
Amir I. Zaghloul,2006
Rainee N. Simons,2002
Donghoon Chun,2002
Linda P. B. Katehi,2002
Arthur A. Oliner,2003
David A. Jackson,2003
I. Pele,2004
Anne Chousseaud,2004
Serge Toutain,2004
Lin Cheng,2008
B.E. Henty,2008
Fan Bai,2008
Daniel D. Stancil,2008
Peter Hall,2002
Marco Ricci,2002
T.M. Hee,2002
D. Gies,2004
Yahya Rahmat-Samii,2004
H.G. Schantz,2003
Branislav M. Notaros,2002
Heinrich Foltz,1999
J. McLean,1999
J.C. Huang,1998
Menglin Lou,1998
A. Feria,1998
Yongsun Kim,1998
Young-Wook Kim,2008
Hao Ling,2008
P. Dubois,1989
Lynne Norikane,1989
Jakob van Zyl,1989
Howard A. Zebker,1989
Francesco Merli,2008
L. Bolomey,2008
Eric Meurville,2008
A.K. Skrivervik,2008
Stephen D. Gedney,2008
Chong Luo,2008
J.A. Roden,2008
R. D. Crawford,2008
Brock G. Guernsey,2008
Jon M. Miller,2008
E. W. Lucas,2008
Cemin Zhang,2006
Aly E. Fathy,2006
Jason Lohn,2002
W.F. Kraus,2002
Derek S. Linden,2002
Daniel F. Sievenpiper,2001
James H. Schaffner,2001
Billy W. Loo,2001
Gregory L. Tangonan,2001
R. Harold,2001
Joseph L. Pikulski,2001
R. F. Naranjo Garcia,2001
Carles Puente,1998
Maria Fidela de Lima Navarro,1998
Ignacio Romeu,1998
Rafael Pous,1998
Nanfang Yu,2013
Federico Capasso,2013
Manos M. Tentzeris,2002
Robert K.Y. Li,2002
K. E. Lim,2002
M. Maeng,2002
E. Tsai,2002
G. DeJean,2002
J. Laskar,2002
J.T. Prothro,2006
Gregory D. Durgin,2006
Joshua D. Griffin,2006
S. Yamamoto,2002
Jiro Hirokawa,2002
Makoto Ando,2002
Yunong Zhang,1995
T.K.-C. Lo,1995
Yong-Seok Hwang,1995
J.W. Schuster,1998
Raymond J. Luebbers,1998
James H. Schaffner,2001
Daniel F. Sievenpiper,2001
Robert Y. Loo,2001
J. S. H. Lee,2001
Stan Livingston,2001
Christophe Guiffaut,2000
K. Mahdjoubi,2000
Eisuke Nishiyama,2004
Masamichi Aikawa,2004
J.P. Gianvittorio,2000
Yahya Rahmat-Samii,2000
A. Alexanian,1995
Heng-Chia Chang,1995
Robert A. York,1995
Pavel Nikitin,2010
K. R. Rao,2010
V. Pathak,2003
S. Thornwall,2003
Mireille Krier,2003
S. Rowson,2003
Gregory Poilasne,2003
Laurent Desclos,2003
Zhang-Cheng Hao,2005
Wei Hong,2005
Hao Li,2005
Hua Zhang,2005
Ke Wu,2005
David M. Pozar,1985
J. Mallett,1976
Matthias Geissler,2003
Oliver Litschke,2003
Dirk Heberling,2003
P. Waldow,2003
Ingo Wolff,2003
William F. Moulder,2014
Bradley T. Perry,2014
Jeffrey S. Herd,2014
Omar Siddiqui,2003
Mo Mojahedi,2003
S.J. Erickson,2003
George V. Eleftheriades,2003
Qing Huo Liu,1997
J. N. Butler,1965
S. Basat,2005
Kyutae Lim,2005
J. Laskar,2005
Manos M. Tentzeris,2005
Jaume Anguera,2007
A. Cabedo,2007
Cristina Picher,2007
I. Sanz,2007
Marc Ribó,2007
Carles Puente,2007
Hideyuki Usui,2006
Maiko Takahashi,2006
Keita Ito,2006
Wai Ko,1993
R. Mittra,1993
Weng Cho Chew,1997
Jing-Lu Jin,1997
Eric Michielssen,1997
David M. Pozar,1996
Youssef Tawk,2010
Joseph Costantine,2010
Christos G. Christodoulou,2010
R. Bhalla,2001
L. Shafai,2001
Ashok K. Agrawal,1980
Harold J. Price,1980
Shyam H. Gurbaxani,1980
Arthur D. Yaghjian,2003
Steven R. Best,2003
Soumyabrata Chakrabarty,2000
Frank Klefenz,2000
Achim Dreher,2000
L. Schreider,2004
Xavier Begaud,2004
M. Soiron,2004
B. Perpere,2004
Yikai Chen,2014
Chao-Fu Wang,2014
Charlie Orlenius,2006
Magnus Franzen,2006
P.-S. Kildal,2006
Ulf Carlberg,2006
Isamu Chiba,1989
K. Hariu,1989
Susumu Sato,1989
Shuhei Mano,1989
Fernando Ferreira Costa,2007
Agostino Monorchio,2007
Giuliano Manara,2007
G. Engargiola,2002
Ashraf Uz Zaman,2009
Eva Rajo-Iglesias,2009
Esperanza Alfonso,2009
Per-Simon Kildal,2009
Shanker Ram,2008
Hao Ling,2008
Jaume Anguera,2002
Carles Puente,2002
Juan D. Soler,2002
Said Mikki,2005
Ahmed A. Kishk,2005
H.G. Schantz,2001
M. Barnes,2001
Fan Yang,2002
Yahya Rahmat-Samii,2002
Guangping Zhou,2000
A.K. Shackelford,2001
K. S. Lee,2001
Deb Chatterjee,2001
Y. Guo,2001
Kwai-Man Luk,2001
Xianming Qing,2004
Zhi Chen,2004
Ozgur Ergul,2004
Levent Gurel,2004
Shun Yao,2014
Xueli Liu,2014
Stavros V. Georgakopoulos,2014
Manos M. Tentzeris,2014
T. Svantesson,2002
R.K. Mongia,1997
Yin-Chun A. Kao,1996
R. W. Atkins,1996
David V. Thiel,1996
Steven Gregory O'keefe,1996
Jun Lu,1996
Johan Sidén,2007
Hans Nilsson,2007
Nils Hoivik,2007
Dong Liu,2007
Christopher V. Jahnes,2007
John M. Cotte,2007
C.F. Tsang,2007
Chetan K. Patel,2007
Ullrich R. Pfeiffer,2007
Janusz Grzyb,2007
John U. Knickerbocker,2007
John H. Magerlein,2007
Brian P. Gaucher,2007
Benjamin Freer,2010
Jayanti Venkataraman,2010
Chi Lin,2007
Shih-Chieh Hsu,2007
Catherine Hsu,2007
Huey-Ru Chuang,2007
J.T. Aberle,1991
Kiyotaka Fujii,2003
Keita Ito,2003
Setsuko Tajima,2003
Magdy F. Iskander,2001
Zhengqing Yun,2001
Zhijun Zhang,2001
Masaaki Tanaka,1994
R. Suzuki,1994
Yasuhiro Suzuki,1994
Kiyomichi Araki,1994
Rainee N. Simons,1992
Richard W. Lee,1992
T.D. Perl,1992
Randy L. Haupt,2008
J. Kent Wallace,2002
Michael Jensen,2002
Ali H. Muqaibel,2003
Ahmad Safaai-Jazi,2003
Ayşe Kaçar Bayram,2003
Sedki M. Riad,2003
Ignacio Gil,2005
Jordi Bonache,2005
Javier Garcia-Garcia,2005
Francisco Falcone,2005
F. F. Martin,2005
Gregory L. Charvat,2003
Edward J. Rothwell,2003
Leo C. Kempel,2003
Guiping Zheng,2002
Atef Z. Elsherbeni,2002
Caleb Smith,2002
M.G. Bray,2004
Douglas H. Werner,2004
Won-Kyu Choi,2006
Hyungsuk Son,2006
Chan-Soo Shin,2006
Ji Hoon Bae,2006
Gil-Young Choi,2006
D.L. Wu,1995
Martin Denstedt,2007
T. Östling,2007
Jian Yang,2007
Per-Simon Kildal,2007
A. G. Schuchinsky,2005
J. Francey,2005
Vincent Fusco,2005
David M. Pozar,1998
S.D. Targonski,1998
D. Gies,2004
Yahya Rahmat-Samii,2004
Raed M. Shubair,2005
W. Jessmi,2005
Hao Ling,1986
Ri-Chee Chou,1986
S. H. Lee,1986
Mário G. Silveirinha,2000
Carlos A. Fernandes,2000
Seema Sharma,2002
Naduparambil K. Jacob,2002
L. Shafai,2002
Swaroop Venkatesh,2004
J. Ibrahim,2004
R. Michael Buehrer,2004
Seong-Youp Suh,2004
Warren L. Stutzman,2004
William J. Davis,2004
A.E. Waltho,2004
Juana Schiffer,2004
Farshid Aryanfar,2004
Kamal Sarabandi,2004
Kunihiro Ogawa,2006
Hiroshi Iwai,2006
Akira Yamamoto,2006
Jun-ichi Takada,2006
Shinji Kawasaki,1991
Tatsuo Itoh,1991
Yogeshwar P. Kosta,2004
Shakti Kosta,2004
Ulf Johannsen,2009
A.B. Smolders,2009
Reza Mahmoudi,2009
J.A.G. Akkermans,2009
Per-Simon Kildal,2004
P.-S. Kildal,2004
Alireza Foroozesh,2006
L. Shafai,2006
Alan Tennant,2008
Barry Chambers,2008
Ashraf Uz Zaman,2010
Jian Yang,2010
Per-Simon Kildal,2010
Katsunori Ishimiya,2008
Zhinong Ying,2008
Jun-ichi Takada,2008
Oleg A. Tretyakov,1994
M. G. Porozantzidou,2010
Michael T. Chryssomallis,2010
Jason Lohn,2004
Derek S. Linden,2004
Gregory S. Hornby,2004
W.F. Kraus,2004
Jennifer T. Bernhard,2001
Rui Wang,2001
R. M. Clark,2001
Paul E. Mayes,2001
Haeng-Lyul Lee,2002
Hyun Lee,2002
Jong-Gwan Yook,2002
Han-Kyu Park,2002
J. Richter,2005
L.-P. Schmidt,2005
P.J. Massey,2001
Ralf R. Muller,2001
Hans Hofstetter,2001
Marco Degiorgi,2005
Giulio Giovannetti,2005
Agostino Monorchio,2005
Giuliano Manara,2005
Raj Mittra,2005
Loffollah Shafal,1998
Marek E. Bialkowski,2001
H.J. Song,2001
Min-Seok Jung,2003
Bomson Lee,2003
Yunqiang Yang,2005
Cemin Zhang,2005
Song Lin,2005
Aly E. Fathy,2005
J.M. Johnson,1996
Y. Rahmat Samii,1996
Dimitrios Peroulis,2001
Kamal Sarabandi,2001
Linda P. B. Katehi,2001
G. Holtrup,2001
A. Marguinaud,2001
J. Citerne,2001
Ghaffer I. Kiani,2007
Karu P. Esselle,2007
Andrew R. Weily,2007
Kenneth Lee Ford,2007
Jorge Iriarte,2006
Inigo Ederra,2006
Ramon Gonzalo,2006
A. Gosh,2006
Jean-Jacques Laurin,2006
Christophe Caloz,2006
Yan Brand,2006
M.M. Gavrilovic,2006
Yves Demers,2006
P. de Maagt,2006
Raed M. Shubair,2005
Ahmed Boutejdar,2005
G. Nadim,2005
Smain Amari,2005
Abbas Omar,2005
B. Sheleg,1968
Marco A. Antoniades,2006
George V. Eleftheriades,2006
O. Staub,1999
J.-F. Zurcher,1999
Anja K. Skrivervik,1999
Juan R. Mosig,1999
J. D. Hansen,1995
Ahmed A. Kishk,1995
Per-Simon Kildal,1995
O. Dahlsjo,1995
H. Weinschel,1975
Ana Arboleya,2013
Yuri Alvarez,2013
Fernando Las-Heras,2013
Akram Alomainy,2006
Yang Hao,2006
Alexander L. Densmore,1991
J.C. Huang,1991
Pu Xu,2002
K. Fujimoto,2002
Shi-Ming Lin,2002
S.V. Robertson,1993
Nihad Dib,1993
G. Yang,1993
Linda P. B. Katehi,1993
M. Stoytchev,2001
Hugo Safar,2001
Aris L. Moustakas,2001
Steven H. Simon,2001
Chihyun Cho,2005
Hosung Choo,2005
Inkyu Park,2005
Jong-Kyu Park,2001
C. Y. Chang,2001
Yitai Qian,2001
Tatsuo Itoh,2001
Afshin S. Daryoush,1986
K. Bontzos,1986
Peter R. Herczfeld,1986
Rainee N. Simons,2001
Donghoon Chun,2001
Linda P. B. Katehi,2001
Muhammad Dawood,2000
Ram M. Narayanan,2000
Sang-Hyuk Wi,2002
Jiyeon Kim,2002
Tae-Hoon Yoo,2002
Hyunjin Lee,2002
Jae Yeong Park,2002
Jong-Gwan Yook,2002
Han-Kyu Park,2002
Guilin Sun,2014
Badar Muneer,2014
Qi Zhu,2014
V. Jungnickel,2004
U. Kruger,2004
G. Istoc,2004
Thomas Haustein,2004
C. von Helmolt,2004
Krishnamoorthy Rambabu,2004
M. S. Alam,2004
Jens Bornemann,2004
Maria A. Stuchly,2004
Mahta Moghaddam,1991
Weng Cho Chew,1991
Xuemin Xu,2002
Qing Huo Liu,2002
Zhong Zhang,2002
Girish Kumar,2001
Kamla Prasan Ray,2001
W. Wilkinson,1974
James T. Aberle,1992
M. Chu,1992
Craig R. Birtcher,1992
Khalid Z. Rajab,2005
R. Mittra,2005
Michael T. Lanagan,2005
J.-P. Rossi,1991
Jean-Claude Bic,1991
Arthur Levy,1991
Y. Gabillett,1991
M. Rosen,1991
J. J. Song,2000
Weng Cho Chew,2000
B. Strassner,2003
Kai Chang,2003
Herve Legay,1993
L. Shafai,1993
S. Voda,1986
David M. Pozar,1986
Young Ho Lee,2005
Junho Yeo,2005
Raj Mittra,2005
Wee Sang Park,2005
D. Lamensdorf,2002
M.A. Smolinski,2002
D.H. Archer,2005
M.J. Maybell,2005
K. Carver,1979
S. Licul,2004
William J. Davis,2004
Song Hyok Jae,2004
Hey-Chi Hsu,2004
R. Wiese,2004
Timothy J. Talty,2004
Yi Huang,2004
Na Yi,2004
Xu Zhu,2004
Andreas Grau,2007
Ming-Jer Lee,2007
J. Arnau Romeu,2007
Hamid Jafarkhani,2007
L. Jofre,2007
F. De Flaviis,2007
Hisashi Morishita,1994
Kotaro Hirasawa,1994
Gi-Cho Kang,2003
Hak Young Lee,2003
Jong Kyu Kim,2003
Myun-Joo Park,2003
Frances J. Harackiewicz,2003
Nam-Young Kim,2003
Byungje Lee,2003
Duixian Liu,1998
Brian P. Gaucher,1998
Thomas Richard Hildner,1998
Pavel Nikitin,2007
K. J. Rao,2007
K. J. Vinoy,2003
Jacob A. Abraham,2003
Vijay K. Varadan,2003
David M. Pozar,1996
German Cortes-Medellin,2007
Jaime Esteban,1992
Jesús M. Rebollar,1992
Kin Fon Leong,2007
Mun-Hon Ng,2007
P. L. Cole,2007
A. T. Blischak,2009
Majid Manteghi,2009
Ilk won Kim,2001
TacHoon Yoo,2001
Jong-Gwan Yook,2001
Han-Kyu Park,2001
W.E. McKinzie,2002
R.R. Fahr,2002
Ajay Chandra V. Gummalla,2008
Cheng-Jung Lee,2008
M. Achour,2008
Akram Alomainy,2005
Yang Hao,2005
Clive Parini,2005
Peter Hall,2005
C. S. Kim,1991
Yahya Rahmat-Samii,1991
D.W. Boeringer,2003
Douglas H. Werner,2003
J. Hanfling,1979
Giorgio V. Borgiotti,1979
Laser Seymour Kaplan,1979
David J. Smith,2002
Mark Leach,2002
Alistair Sambell,2002
Roberto J. Acosta,1986
Swapna Devi,2002
Dhruba C. Panda,2002
Shyam S. Pattnaik,2002
Min-Seok Jeong,2001
Bomson Lee,2001
R. Wang,2002
D. J. Cox,2002
Amit Mehta,2004
Dariush Mirshekar-Syahkal,2004
Sangtae Kim,2004
Kai Chang,2004
W. N. Johnson,2007
Lorena I. Basilio,2007
J.D. Kotulski,2007
Roy E. Jorgenson,2007
Larry K. Warne,2007
Rebecca S. Coats,2007
Donald R. Wilton,2007
N.J. Champagne,2007
Filippo Capolino,2007
J.B. Grant,2007
M.A. Khayat,2007
J. S. H. Lee,2004
Stan Livingston,2004
R. Koenig,2004
Antoni Broquetas,1992
L. Jofre,1992
A. Cardama,1992
Randy L. Haupt,1993
J.J. Menozzi,1993
C J Mccormack,1993
You-Chieh Chen,2006
Shih-Yuan Chen,2006
Powen Hsu,2006
D.L. Wilkes,1991
C.-C. Cha,1991
Nicholas E. Buris,2010
Sangtae Kim,2004
Kai Chang,2004
J.W. Schuster,1997
Raymond J. Luebbers,1997
R. Coccioli,1998
William R. Deal,1998
Tatsuo Itoh,1998
Dietmar Pilz,2000
Wolfgang Menzel,2000
Hong-Yu Zhou,2014
K. Van Caekenberghe,2006
Tauno Vähä-Heikkilä,2006
Gabriel M. Rebeiz,2006
Kamal Sarabandi,2006
Jesús M. Rebollar,1998
Jaime Esteban,1998
J. de Frutos,1998
M. J.J. John,2008
Max J. Ammann,2008
Patrick McEvoy,2008
George Shaker,2010
Manos M. Tentzeris,2010
Safieddin Safavi-Naeini,2010
K.L. Gupta,2000
Jun Li,2000
R. Ramadoss,2000
Chunjun Wang,2000
D. Gies,2003
Yahya Rahmat-Samii,2003
B. A. Long,2000
P.L. Werner,2000
Douglas H. Werner,2000
Xianming Qing,2002
M.Y.W. Chia,2002
Stuart G. Hay,1999
D.G. Bateman,1999
T. Bird,1999
Francis R. Cooray,1999
Seema Sharma,2001
L. Shafai,2001
Md. Mustafizur Rahman,2001
Maria A. Stuchly,2001
D.F. Kelley,2005
Ki-Hong Kim,1999
K. Ko,1999
Dan Jiao,2001
Jian-Ming Jin,2001
J. Arnau Romeu,2000
C. Borja,2000
Sebastian Blanch,2000
Dalia Nashaat,2003
Hala A. Elsadek,2003
H. Ghali,2003
Shun Yao,2014
Xueli Liu,2014
Stavros V. Georgakopoulos,2014
Manos M. Tentzeris,2014
Takafumi Kai,2004
Jiro Hirokawa,2004
Makoto Ando,2004
Ahmed Khidre,2013
Fan Yang,2013
Atef Z. Elsherbeni,2013
Hideyuki Sato,2004
Kunio Sawaya,2004
Wagatsuma Y,2004
Koji Mizuno,2004
Shuntaro Watanabe,2004
Koji Kimoto,2004
Takamaro Kikkawa,2004
Juha Virtanen,2010
Toni Bjorninen,2010
Leena Ukkonen,2010
Kimmo Kaija,2010
Timo Joutsenoja,2010
Lauri Sydanheimo,2010
Atef Z. Elsherbeni,2010
Aldo Petosa,1995
R.K. Mongia,1995
Apisak Ittipiboon,1995
Jim Wight,1995
Ahmed A. Kishk,1993
Allen W. Glisson,1993
Darko Kajfez,1993
Dai Lu,2003
David B. Rutledge,2003
I. Egorov,2000
Zhinong Ying,2000
Lee M. Paulsen,2003
J.B. West,2003
Warren F. Perger,2003
John D. Kraus,2003
E. Jorgensen,2002
John L. Volakis,2002
Peter Meincke,2002
Olav Breinbjerg,2002
J. J. Song,1995
Weng Cho Chew,1995
Enrica Martini,2006
Francesco Caminita,2006
M. Nannetti,2006
Per-Simon Kildal,2006
N. Olano,2008
Charlie Orlenius,2008
Katsunori Ishimiya,2008
Zhinong Ying,2008
Ladislau Matekovits,2004
Marco Mussetta,2004
Paola Pirinoli,2004
Stefano Selleri,2004
Riccardo E. Zich,2004
Sinan Keser,2010
Mo Mojahedi,2010
Eduardo B. Lima,2008
J.R. Costa,2008
M.G. Silveirinha,2008
C.A. Fernandes,2008
Fan Yang,2006
Ji Chen,2006
Rui Qiang,2006
Atef Z. Elsherbeni,2006
Hang Leong Chung,2007
Xianming Qing,2007
Zhi Chen,2007
